I_ref,I_no_tumor,40um,50um,60um,70um,80um,90um,100um,110um,120um,130um,140um,150um,160um,170um,180um,190um,200um
0.7603187823263591,0.7493328021002087,0.749332665104443,0.7493326076125034,0.7493325447067789,0.7493323823958683,0.7493321985876008,0.749331953158803,0.749331714912402,0.7493313005354563,0.7493309106490886,0.7493304354186503,0.7493300734194578,0.7493297505259514,0.7493289943776538,0.749328127307556,0.7493274312699366,0.7493273125518085,0.7493265743223545
1.1101295397486823,1.0940890821726914,1.094088932788197,1.094088765369989,1.0940885801803526,1.0940884100904769,1.094088255330422,1.094088141642639,1.094087855451195,1.0940875847050138,1.094087286485068,1.094087157938666,1.094086813956724,1.0940863476731115,1.094085919732499,1.0940856241812678,1.0940850839120684,1.0940842802623365,1.0940850757762834
0.3434565386756891,0.3384938745535608,0.338493541092648,0.3384934311438327,0.3384932918362007,0.3384931351165384,0.3384929135185157,0.338492631003742,0.3384922949830176,0.338491892675211,0.3384914968189844,0.3384909760825442,0.3384902198010963,0.3384895214466795,0.3384888010088793,0.3384878217059953,0.3384868612762585,0.3384854061708264,0.3384826662882947
0.0318253320372306,0.0313654821998017,0.0313652859098149,0.0313651927742682,0.0313650814134187,0.0313649634207935,0.031364836080769,0.031364708415887,0.0313645698647194,0.0313644445892305,0.0313643400652708,0.0313642209032291,0.0313641230030823,0.0313640147629437,0.0313638768666618,0.0313636346764583,0.0313633543567511,0.0313631213787871,0.031362779113654246
0.1524193801745323,0.1502170456596108,0.1502170387878287,0.1502170039790404,0.1502168964004816,0.1502167510938786,0.1502165714062167,0.1502163666946364,0.1502162006542229,0.1502159674281181,0.1502155621661644,0.1502151443359018,0.150214646413542,0.1502142226600435,0.1502136485367542,0.1502129223589497,0.1502117903420004,0.1502102686778639,0.15020829296524799
0.83678629399225,0.8246954211991422,0.8246952370833052,0.8246951140618591,0.8246949753934413,0.8246949135290914,0.8246948071462551,0.8246945911622433,0.8246941936417156,0.8246938230481,0.8246934554006923,0.8246932578225306,0.8246929130406002,0.8246920770559951,0.8246915554818334,0.8246911380497576,0.8246907082172444,0.8246902555051032,0.8246902143821281
1.1891335103357228,1.1719515104503473,1.1719513162911883,1.1719512048890903,1.171951069459323,1.1719507961969404,1.1719505444493417,1.171950309795629,1.1719502079842452,1.1719500259155893,1.1719497262277438,1.1719492881563651,1.1719489123941913,1.171948730083031,1.1719484536817983,1.171947825128244,1.171947362590715,1.1719478046292913,1.1719479072025771
0.3071079874417083,0.3026705299491792,0.3026702390956979,0.3026701192921165,0.3026699792812439,0.3026698402219456,0.3026696592267766,0.302669414574402,0.3026690533572888,0.3026686816846314,0.3026683066613533,0.302667746224859,0.3026671091863869,0.3026663525093733,0.3026652686720501,0.3026643063648034,0.3026630342744145,0.3026607994571427,0.3026582867786984
0.0318645185151218,0.0314041024653624,0.031403860947489,0.0314037444842671,0.0314036214846278,0.0314034794964238,0.0314033290230793,0.0314031691276277,0.0314030260984673,0.0314028970075529,0.0314027677653564,0.0314026674999492,0.0314025450523914,0.031402428483545,0.0314022266359019,0.0314019945322454,0.0314017250938128,0.0314013366703314,0.03140116171648578
0.1830881701202898,0.1804426968486403,0.1804426955251488,0.1804426608078119,0.1804425478031648,0.1804423673484161,0.1804421793664184,0.1804420260911818,0.1804417941206403,0.1804413544640838,0.1804409256008303,0.1804404520555645,0.18043997455092,0.1804394616571857,0.1804388420289205,0.1804377852514015,0.1804363867231236,0.1804345338232493,0.18043110519371383
0.8039351835967896,0.7923189822936267,0.7923187851456862,0.792318624648849,0.7923185403399085,0.7923184681460088,0.7923183755832167,0.7923181462240979,0.7923178177607908,0.7923175274060429,0.7923172904096829,0.7923169960402534,0.792316293673442,0.7923157402181373,0.7923151462517254,0.7923147860445693,0.7923146025873627,0.792314390276626,0.7923156695057824
1.1944945710571016,1.1772351082594896,1.1772349111624505,1.1772348043957717,1.1772346390782282,1.1772344625609523,1.1772341871018717,1.177233933783333,1.1772338155883104,1.1772336889712762,1.1772333840124174,1.1772329888322983,1.1772328540243957,1.1772327808272578,1.1772324942157162,1.1772322354639646,1.1772324939693113,1.177232775285675,1.1772330367348989
0.3199826228695777,0.3153591374983413,0.3153588878082904,0.3153587943622413,0.3153586498051285,0.3153584713619416,0.3153582761990773,0.3153580167844362,0.3153576686573747,0.3153572601645886,0.3153567665091492,0.3153562425621026,0.3153555756883731,0.3153544222981018,0.3153534118142247,0.3153520559585983,0.3153498414811085,0.3153475347047221,0.31534399058054324
0.0050193679770496,0.004946842243602,0.0049467180949036,0.0049466526479869,0.0049465650119425,0.0049464777597429,0.0049463803182257,0.0049462732590265,0.0049461814410055,0.0049460877573885,0.0049459834422142,0.0049458866777033,0.0049458005688777,0.0049456554212021,0.0049455097005423,0.0049453595217399,0.0049451683224821,0.0049449757718842,0.004944770541923135
0.1074191467408547,0.1058670285380273,0.1058669184846599,0.1058668239980448,0.1058666627288166,0.105866427010646,0.1058661996855804,0.1058659415878961,0.1058655013278277,0.1058650439636469,0.1058645319695677,0.1058640484341168,0.1058635896971934,0.1058629545271146,0.1058619384880208,0.105860630182265,0.1058588689306292,0.1058557664291116,0.10585299972987111
0.9379412910588149,0.9243888118667088,0.9243885297019884,0.9243884193433772,0.92438833953551,0.9243882423597292,0.9243880142679236,0.9243877591899298,0.9243876475575686,0.924387469278852,0.9243872030834764,0.9243864309366664,0.9243859537124036,0.9243855599428372,0.9243850111562096,0.924384603835815,0.924384538420124,0.9243857201184046,0.9243849966839888
1.0206408758365628,1.005893455753584,1.0058933989251415,1.0058932523483357,1.0058931397216468,1.0058930238623391,1.005892892191225,1.00589281884173,1.0058926143556364,1.0058924300402976,1.0058922495834102,1.0058922891752038,1.0058920834511376,1.0058917671387966,1.0058919084739606,1.0058924653724954,1.0058926941782966,1.0058927946379823,1.0058951273612855
0.4025002262039532,0.396684429423856,0.3966841490271756,0.3966840557855047,0.3966838761124646,0.3966836253573394,0.3966833885127488,0.3966830445393385,0.3966826062366035,0.39668207196059,0.3966815057486812,0.3966808739847904,0.3966798642646795,0.3966789369146951,0.3966774998699336,0.3966751562739418,0.3966728893021365,0.3966696430426235,0.3966642747407426
0.0185305876441028,0.018262835913953,0.018262665003618,0.0182625855862119,0.0182624991333151,0.0182623979050383,0.0182622782901172,0.0182621765280758,0.0182620687150505,0.0182619443084594,0.0182618405542721,0.0182617439600917,0.018261641466906,0.0182614715416697,0.0182612918325158,0.0182611653717698,0.0182609747021355,0.0182607225600882,0.018260454939387435
0.09497435738289,0.0936020561370889,0.0936019106820818,0.0936018088397002,0.0936016223622275,0.0936014545929041,0.0936012094874623,0.093600774647962,0.0936003489292405,0.0935998399187652,0.0935993450362233,0.0935988787211345,0.0935982895209955,0.0935973744846317,0.0935961115308106,0.0935944844703287,0.0935915132322101,0.0935888992643839,0.09358576631084146
0.9765137932139052,0.9624039731329094,0.96240375519488,0.9624036464249486,0.9624035139137596,0.9624032917967528,0.9624030549716568,0.9624029503845348,0.96240282666547,0.9624026828094202,0.9624020350230938,0.9624016160195288,0.9624011497666316,0.9624005713916848,0.9624003581467312,0.9624002959686992,0.9624010775567976,0.962400526216031,0.9624002085885066
1.0461111101298264,1.030995666137914,1.03099541966151,1.03099529613065,1.0309951352252442,1.0309949760136436,1.0309949168366137,1.0309947124784602,1.0309945038953017,1.0309942750792604,1.030994313472004,1.0309941423709064,1.0309938287536136,1.0309938555538023,1.0309942792274724,1.0309946953438345,1.030995334565017,1.0309973817955955,1.0309993955752228
0.3703266371360763,0.3649757222206798,0.3649755482292504,0.3649754185249687,0.3649752837654187,0.3649751260964705,0.3649748282556533,0.3649745080194311,0.3649740814943684,0.3649735634170422,0.3649729803117976,0.3649720791677179,0.3649712964686282,0.3649700632056528,0.3649678406032596,0.3649654777992972,0.3649621922352182,0.3649571498305524,0.3649504839767015
0.0178682019482447,0.0176100211458747,0.0176098152761599,0.0176097184356096,0.0176096200691708,0.0176095004815114,0.0176093916433069,0.0176092720888886,0.017609151399841,0.0176090455788725,0.0176089219709607,0.0176087880871994,0.0176086032553767,0.017608423829561,0.0176082712406936,0.0176081069607346,0.0176079417079822,0.0176077251641544,0.017607441384641563
0.1106231648365021,0.1090247512109465,0.109024546051864,0.1090243805796095,0.1090242552233135,0.1090240250771896,0.1090236402495246,0.1090231922918738,0.1090226444459901,0.1090220738722848,0.1090215711794209,0.1090209960742666,0.1090201387344525,0.1090189745946157,0.109017455321104,0.1090145480402315,0.1090119486438516,0.1090087904655088,0.10900394015084221
0.9714423007989345,0.957405759606582,0.9574056442254304,0.95740559724239,0.9574053944091122,0.9574051727583652,0.9574051060702422,0.95740503103735,0.957404897799876,0.9574044030428054,0.9574041628270163,0.9574038288683384,0.9574032375840728,0.9574030158573672,0.9574030463192204,0.957403888893215,0.9574035060182194,0.9574031417938872,0.9574036806726162
1.0253743063029672,1.0105584920480664,1.010558192873492,1.0105580476345553,1.0105578898862737,1.010557833549168,1.01055766073378,1.0105575392062094,1.0105573858156425,1.0105574463126363,1.0105572714988058,1.0105570002063942,1.0105570977229754,1.0105574698966682,1.0105577443004266,1.0105584516338757,1.0105604817520548,1.01056273861152,1.0105648671171172
0.3722419490790816,0.3668633594835409,0.3668632253459247,0.3668631343523824,0.3668630319449721,0.3668628313828147,0.3668625552895097,0.3668621334143832,0.3668617124456518,0.3668612048244491,0.3668603017677347,0.3668594976528693,0.3668583681450916,0.3668563758329101,0.3668541816562088,0.3668509550488049,0.3668459224382304,0.3668394997249689,0.36683024144800036
0.0044649767049365,0.0044004614687877,0.0044003111409878,0.0044002527076574,0.0044001801891781,0.004400118197534,0.0044000444738627,0.0043999681168809,0.0043998801321491,0.0043997790657786,0.0043996815278476,0.0043995334488806,0.0043993814616213,0.0043992381959044,0.0043991196365846,0.0043989893812539,0.0043988275742799,0.0043986395889097,0.004398412414187166
0.086430603283641,0.0851817522481676,0.0851814155035008,0.085181289923294,0.0851811091113926,0.0851807742094023,0.0851802961551541,0.0851797273059052,0.0851791141064729,0.0851786292580707,0.0851780771065128,0.0851772720075794,0.0851761850088168,0.0851746766742817,0.0851719354428757,0.0851694511998708,0.0851664613598422,0.0851616774660234,0.08515796632608451
0.9772646015706696,0.9631439329272226,0.9631438992558748,0.9631437835689712,0.9631436467259872,0.9631436259372844,0.9631435962407278,0.9631435722986186,0.963143233172924,0.9631430126818944,0.9631427485707306,0.9631422138114996,0.96314210674705,0.963142226741621,0.9631429343172258,0.9631426334141896,0.963142467055658,0.9631430111933654,0.963138112918523
1.019362635978539,1.004633685408791,1.0046332794615114,1.0046330773070158,1.0046329359498765,1.0046326535944003,1.0046325164488454,1.004632393441932,1.0046324308122376,1.0046322294694283,1.0046319892854865,1.0046320965013305,1.004632337469594,1.0046324628261794,1.0046330633295928,1.0046348130908824,1.0046368788756632,1.004638908095504,1.0046368515023747
0.4072803246105379,0.4013954593452146,0.4013953738182481,0.4013952885503897,0.4013951269840679,0.4013949310977348,0.4013945571379421,0.4013941206376075,0.4013936140136041,0.4013928151547055,0.4013920332013721,0.40139090227573,0.4013890661317918,0.4013870689745325,0.4013841010808457,0.4013793939131727,0.4013732398418548,0.4013643088771355,0.4013534442425914
0.0075801576096109,0.0074706305749705,0.0074704851304126,0.007470419435338,0.0074703504108474,0.0074702631816536,0.0074701948930186,0.0074701081692815,0.0074700093542388,0.0074699069627276,0.0074697785754476,0.0074696523079782,0.0074694592602567,0.0074693224586892,0.0074691870029873,0.0074690364720096,0.0074688193836986,0.0074686189564658,0.007468523894080557
0.090714624421428,0.0894038728087083,0.0894034926817964,0.0894033339894968,0.0894030628748507,0.0894026760436211,0.0894021587307033,0.0894014953582601,0.089400976310529,0.0894004016089208,0.0893996466145262,0.0893985425257296,0.0893970586348746,0.0893944001514442,0.0893919764537285,0.0893890591212914,0.0893841904234044,0.0893805618602185,0.08937686995241778
0.9863546519853116,0.9721026395997174,0.9721026008626792,0.9721024413074154,0.972102390087865,0.9721023598704072,0.9721023615001992,0.9721021523004924,0.9721020605137336,0.9721018771340464,0.9721012233473024,0.9721011623895354,0.9721013197049564,0.972101991504873,0.9721018435160816,0.9721017405932616,0.9721022186623536,0.9720977583346112,0.9720844582367212
1.0280085582637093,1.0131546812375092,1.0131541759312075,1.0131540422828418,1.013153741624251,1.0131535127931846,1.0131532891627049,1.0131532629157136,1.0131530153341068,1.013152719062884,1.0131528622985393,1.0131530892010894,1.0131532576685789,1.0131538334091568,1.0131551669416257,1.0131569209612368,1.0131588198735035,1.0131561363824653,1.0131442049054322
0.3854541439605395,0.3798846490301793,0.3798846272678077,0.3798845407938229,0.3798844067463068,0.379884155161418,0.3798838390573569,0.3798834086027469,0.3798827109246362,0.3798820226577946,0.3798810516322037,0.3798793454382889,0.3798773895339764,0.3798746320427941,0.3798704167293562,0.3798646945438022,0.3798563567402311,0.3798462806478151,0.3798359432858968
0.0070536721333146,0.0069517523802054,0.0069516137619683,0.0069515368273442,0.0069514574854465,0.00695138738822,0.0069513071212592,0.0069512294202351,0.0069511344095013,0.0069510042191612,0.0069508752738565,0.0069506849392797,0.0069505503817595,0.0069504019127828,0.0069502640523376,0.006950061538596,0.0069498648560871,0.0069497079510126,0.006950298172397597
0.0970026949727086,0.0956010859192147,0.0956006877528186,0.0956004503997575,0.0956001195900581,0.0955996597174476,0.0955990392363012,0.0955984983861074,0.0955978551007762,0.0955970898985309,0.0955960411230169,0.0955946482838977,0.0955920146720283,0.0955895985202888,0.0955866945372976,0.0955817911461213,0.0955781141160662,0.0955743347985626,0.09555949157586088
0.985138420916493,0.970903982068192,0.9709039083944572,0.9709039028723292,0.9709038587721648,0.9709038237830364,0.9709037114584896,0.970903717420508,0.970903630216098,0.970903036894416,0.9709030416161244,0.9709031616513996,0.970903739531997,0.970903710951075,0.9709038010195258,0.970904332197278,0.9709002857416656,0.9708875215938694,0.9707513191889184
1.025191707077728,1.0103785312313085,1.0103780072214763,1.0103777447273283,1.0103775188067845,1.0103773644067606,1.0103772890875802,1.0103769287750035,1.010376685049262,1.0103768888739568,1.0103769383715877,1.0103770402272405,1.0103777621814385,1.0103789166020594,1.010380330968632,1.0103819846376891,1.010378825797169,1.0103666850810546,1.010192087906181
0.3776160324644651,0.3721597917899785,0.3721597946727364,0.3721597030673597,0.3721595701926754,0.3721592883638422,0.3721589185162696,0.3721583826777193,0.3721577367799802,0.37215680562329,0.3721552841241259,0.3721535444256695,0.3721509444702571,0.3721469985332837,0.3721416609960548,0.3721339799667463,0.3721248062155531,0.372115370187582,0.37205434377573743
0.0040665788504292,0.0040078201351662,0.0040076904098417,0.0040076155559471,0.0040075370730611,0.0040074699311058,0.0040073971517022,0.004007306702429,0.0040072051562075,0.0040071021039991,0.0040069460205375,0.0040068160901403,0.0040066783322492,0.0040065648520507,0.0040063757436545,0.004006186913326,0.004005981986439,0.0040062029561449,0.004005474900742474
0.1000162090092338,0.0985710571597551,0.0985706530705347,0.0985703425065398,0.0985699567625935,0.0985694252392857,0.0985689665374968,0.098568392643372,0.0985677190411305,0.0985667198238151,0.09856542403366,0.0985629314772219,0.0985606174691511,0.0985577677304242,0.0985529430497874,0.0985493588124022,0.0985456184454834,0.098531314947191,0.09851006900958686
1.0038395473904702,0.9893348926664316,0.9893348179937518,0.989334819757373,0.9893347659787556,0.989334648821408,0.9893345410673552,0.9893344383491576,0.9893338232113048,0.9893338710993622,0.9893340563759784,0.9893345096472398,0.9893345444431594,0.9893347303331844,0.989335086792439,0.9893314412319448,0.9893191721580464,0.989184644241504,0.9889530178117657
1.0132289026129564,0.9985885794388034,0.9985879104161244,0.99858763585673,0.99858751988219,0.99858740693538,0.998587119803628,0.9985868974192758,0.9985870649156082,0.9985870554266472,0.9985870756333318,0.9985877050197118,0.9985885134851332,0.998589683248836,0.9985912748073584,0.9985874846729004,0.9985750201068476,0.9984065161989194,0.9981438560642495
0.3746345721949822,0.3692214111659073,0.3692214558678726,0.3692213829667456,0.3692211527230539,0.3692208759074571,0.3692204258170332,0.3692198447275812,0.3692190390291092,0.3692176298052429,0.3692160259568781,0.3692136898958871,0.3692101551057408,0.3692052003324024,0.3691980658084748,0.3691898036464962,0.3691811167406961,0.3691226954079379,0.36904338377973567
0.0039978507398891,0.0039400850892214,0.0039399745132984,0.003939915760539,0.003939841793862,0.0039397348743067,0.0039396323891491,0.0039395131408701,0.0039393912650328,0.003939244826168,0.0039391096594516,0.0039389609422703,0.0039388419528946,0.0039386633849533,0.0039384699893967,0.0039381999981059,0.0039382293561353,0.0039379536465481,0.00393761549838502
0.107892333399001,0.1063333780386634,0.106332877915816,0.106332525661281,0.1063319627733096,0.1063315473432345,0.1063310632157288,0.1063304651016044,0.1063295187284925,0.1063282227621609,0.1063257243506798,0.1063233979988396,0.1063205654688409,0.1063156835240197,0.1063120425712235,0.1063082673813671,0.1062941375317998,0.1062718266688756,0.10625905751661456
1.0071675319349134,0.992614790575033,0.9926146854860094,0.9926146776155724,0.992614723568746,0.9926146599786242,0.9926145107782334,0.992613776780258,0.9926138330637394,0.992614087421655,0.9926145308207924,0.9926147786819252,0.9926151406008292,0.9926155164088148,0.9926122825606696,0.9926004897604648,0.9924687109689616,0.9922419540955464,0.9920749573606541
1.0140960901386498,0.9994432368189142,0.9994424892133,0.9994423317995076,0.9994421446446968,0.9994418428056744,0.9994416125952088,0.9994418394325492,0.99944174691262,0.9994416772648292,0.9994423627212502,0.9994428817094204,0.999443708316541,0.999445129238138,0.9994408874457266,0.9994281683795052,0.9992644320393628,0.9990084306802812,0.9988331340715759
0.3618604660447724,0.356631880329157,0.3566320244356392,0.3566318393419429,0.3566316000968404,0.356631210927279,0.3566307202845015,0.3566300324906697,0.3566288114989706,0.3566273572682092,0.3566251336099679,0.356621934925682,0.3566173648891833,0.3566107918910923,0.3566032707952921,0.3565953093489905,0.3565406629555088,0.3564658802366399,0.3564264017994422
0.0040090649881351,0.0039511373008149,0.0039510428967724,0.0039509935905697,0.0039509323336834,0.0039508400319472,0.0039507039015314,0.0039505724454161,0.0039504172078086,0.0039502838435633,0.0039501509025743,0.0039500423094637,0.0039498767990254,0.0039496916603615,0.0039494506043122,0.0039494856167939,0.0039491176931914,0.0039488938587113,0.003948750147472086
0.1132934978135748,0.1116565000757074,0.1116558866876797,0.1116553923961032,0.1116549824193694,0.1116544966266925,0.1116539781114769,0.1116531291679779,0.1116518900581869,0.1116494893517174,0.1116471576992255,0.1116443055311652,0.1116393923420589,0.1116357599457773,0.1116319660301161,0.1116177146312805,0.111594720703498,0.1115814380728903,0.1115713904774048
1.0116954976086752,0.99707733087393,0.9970772018767324,0.997077216365315,0.9970772186081656,0.997077162957626,0.9970765510114302,0.9970766689790832,0.9970768799946133,0.9970772346514652,0.997077636173217,0.99707815379639,0.9970786024227632,0.997075756250196,0.997064527037838,0.9969359392544116,0.9967141567149308,0.9965504195578948,0.9964057223782566
1.0184667843610646,1.0037507781093766,1.0037501103569508,1.0037499062102415,1.0037495823183065,1.0037493001920694,1.0037494049972095,1.0037491207868932,1.0037490106650804,1.0037496172578837,1.0037498296978211,1.0037503814467823,1.0037515206056684,1.0037466716575032,1.0037336402958423,1.0035747078257944,1.0033252396877372,1.0031539459962795,1.0030321525768913
0.3478445956303167,0.3428185276990741,0.3428186085619613,0.3428184713859866,0.3428181439198273,0.3428177179799315,0.3428171241855887,0.3428160757586203,0.3428147951405138,0.3428128380515731,0.3428099947652873,0.3428057919321737,0.3427998403954871,0.3427931630198508,0.342785916719407,0.3427348468367912,0.3426648803429716,0.3426282932429846,0.3425865105316605
0.0038729231392817,0.0038169625895538,0.0038168693243512,0.003816818946492,0.0038167438914487,0.0038166522981969,0.0038165461630318,0.0038164105701011,0.0038162792437315,0.0038161458395545,0.0038160388865869,0.003815913649225,0.0038157764401955,0.0038155631195446,0.003815516413963,0.0038153243780761,0.0038150003902771,0.0038148815438725,0.003814757584207474
0.1163988261575559,0.1147169589825861,0.1147161384688146,0.1147157941761624,0.114715359357254,0.1147148885803397,0.1147141974798622,0.1147132124333855,0.1147111032315326,0.1147088861213525,0.1147061093204709,0.1147012020453073,0.1146975957999115,0.1146938332130535,0.1146795396561438,0.1146556943530512,0.1146420836057094,0.1146317012037169,0.11462022618662605
1.019574677862259,1.0048426634619263,1.004842674455011,1.0048425795826843,1.0048424775272746,1.0048418726990251,1.0048419104332,1.00484209660977,1.0048423255765246,1.0048427372463649,1.0048433217842234,1.0048437213604229,1.0048412181729889,1.004830529338229,1.0047051641555107,1.0044882621311708,1.0043275715547446,1.0041856761656378,1.004072554338614
1.020783821209853,1.0060343356839978,1.0060335557620896,1.0060332368235074,1.0060330109043516,1.0060331654178376,1.0060328496746025,1.0060326482862068,1.0060331787941024,1.0060331667327045,1.0060335461511298,1.0060346003164808,1.0060292527365131,1.0060159064528995,1.005861901263967,1.0056195533614083,1.0054529042137548,1.005333344371101,1.0052240276034745
0.3316482285988572,0.3268561848323031,0.32685628073998,0.3268561176361131,0.3268557740935319,0.3268551980371388,0.326854310153619,0.3268531537272011,0.3268513508939205,0.3268488748639753,0.3268450521076974,0.3268396030942742,0.3268337539033597,0.3268272498421068,0.3267798636455187,0.3267147756690765,0.3266808601760902,0.3266419701018483,0.32660243394307714
0.0051214104832894,0.0050474103196633,0.0050473205725934,0.0050472700695574,0.005047195575771,0.0050470856493219,0.0050469203507126,0.0050467165337164,0.0050465298324148,0.0050463965576305,0.0050462514880349,0.0050460990083966,0.0050458161529131,0.0050457779884272,0.0050457346214613,0.0050451290028529,0.00504504696473,0.0050449690404609,0.005044835612525318
0.1209971835241268,0.1192488738723017,0.1192479930541316,0.1192475699823274,0.1192471841979109,0.119246516220117,0.1192455483718621,0.1192435966182869,0.1192415544374475,0.1192388692868703,0.1192339291435028,0.1192302225621389,0.1192264366341156,0.1192122343451528,0.1191877942167619,0.1191738907796064,0.1191630245178912,0.1191511211687849,0.11914088058621855
1.024243105304326,1.0094436359722552,1.0094436873373551,1.009443650804144,1.009442998818422,1.0094430456048145,1.0094432400877391,1.009443314388203,1.0094438274729247,1.0094445799666123,1.0094450099716743,1.0094429105298115,1.009432795783207,1.0093109392209445,1.0090997015928886,1.0089426888924815,1.0088040996028145,1.008693300729246,1.008590144923285
1.023443473399201,1.0086555580896412,1.0086546437132655,1.008654310356222,1.008654394745644,1.0086540281368253,1.0086538617195138,1.0086544233492123,1.0086541620220824,1.008654265625212,1.0086551606211542,1.0086496303062649,1.0086362828465285,1.0084875129540247,1.008252294290367,1.0080901469856265,1.007973057091501,1.0078659760688466,1.007766411919845
0.3218444650179596,0.3171940775610316,0.3171941404576046,0.3171939426468178,0.3171935351364726,0.3171928162042476,0.3171917198899374,0.3171900992888679,0.3171878723519294,0.3171843320729737,0.317179399139862,0.3171741251819059,0.3171680644345785,0.3171239064517315,0.3170630248753496,0.317031457441945,0.3169950420611515,0.3169577279029997,0.31692512334742867
0.0053848102099288,0.0053070041371817,0.0053069367720059,0.0053068887856835,0.005306822597878,0.0053066940384807,0.0053065121917722,0.0053063148396341,0.0053061529928698,0.0053059824897832,0.0053058098740911,0.0053055059245823,0.0053055417998584,0.0053054089721619,0.0053048249608278,0.0053047763852041,0.005304712789396,0.0053045541907113,0.005304281726091546
0.1302034624362421,0.1283221296361756,0.128321162856454,0.1283207732811823,0.1283201498015731,0.1283192877205922,0.128317357203222,0.1283153192145388,0.1283127135143437,0.128307852865939,0.1283041500069385,0.1283003223450646,0.128286218101785,0.1282610978072944,0.1282465433120625,0.1282350344093296,0.1282224536287146,0.1282114976568641,0.12820177472777744
1.02906263617919,1.014193528595251,1.0141935257282602,1.014193057838538,1.014193147305824,1.0141932011780963,1.014193192330657,1.014193726990737,1.0141943961152229,1.014194799869492,1.0141931548621188,1.014183640797089,1.0140650591838665,1.0138593119180217,1.0137058789396358,1.0135706748072344,1.0134621805791602,1.0133610622977662,1.0132625357873792
1.026241382043549,1.0114130392582688,1.0114121967692258,1.0114120764609569,1.0114115302962978,1.0114113192979897,1.0114118971704578,1.0114115054343404,1.011411486317657,1.0114122129299588,1.0114062159660215,1.0113926529140322,1.0112491950327596,1.0110217019745646,1.0108645016438509,1.0107498496193894,1.0106450989796143,1.0105475029629725,1.010458532156562
